customer_id,annual_income,loan_amount,credit_score,transaction_count,spending_ratio,default_flag,age,employment_type,repayment_history,inflation_rate,unemployment_rate,join_year,join_month,join_day,join_weekday,education_level_encoded,gender_encoded,region_East,region_North,region_South,region_West,purpose_Business,purpose_Car,purpose_Education,purpose_Home,purpose_Other,income_band,good_credit_flag,txn_quantile_bin,txn_kmeans_bin,debt_to_income_ratio,avg_monthly_transactions,spending_to_income_ratio
CUST00507,547200.0,48200.0,561.0,17,23.34,0,41.0,Salaried,1,4.8,5.3,2022,10,10,Monday,0.0,0,False,False,True,False,False,False,True,False,False,Medium,0,Q2,2,0.0881,2.83,23.34
CUST00508,703700.0,144900.0,511.0,41,42.52,0,56.0,Salaried,2,4.8,5.3,2021,9,1,Wednesday,1.0,1,False,False,True,False,False,True,False,False,False,High,0,Q3,1,0.2059,6.83,42.52
CUST00509,409100.0,190200.0,739.0,87,60.91,0,30.0,Salaried,2,5.4,6.1,2019,10,28,Monday,2.0,0,False,True,False,False,False,False,False,True,False,Medium,1,Q4,0,0.4649,14.5,60.91
CUST00510,346100.0,173800.0,468.0,85,29.94,0,57.0,Salaried,1,4.8,5.3,2020,5,22,Friday,0.0,1,False,False,True,False,False,False,False,True,False,Low,0,Q4,0,0.5022,14.17,29.94
CUST00511,689500.0,247500.0,634.0,35,70.89,1,29.0,Salaried,3,5.4,6.1,2020,1,23,Thursday,1.0,1,False,True,False,False,False,False,True,False,False,High,0,Q3,1,0.359,5.83,70.89
CUST00512,812100.0,504150.0,850.0,101,4.99,0,44.0,Self-Employed,1,5.1,5.8,2025,11,13,Thursday,1.0,0,False,False,False,True,False,True,False,False,False,High,1,Q4,0,0.6208,16.83,4.99
CUST00513,324000.0,63900.0,649.0,37,56.39,0,55.0,Self-Employed,4,4.8,5.3,2021,7,29,Thursday,3.0,1,False,False,True,False,False,False,False,True,False,Low,0,Q3,1,0.1972,6.17,56.39
CUST00514,377300.0,109200.0,560.0,6,74.68,0,55.0,Salaried,2,4.8,5.3,2021,11,9,Tuesday,2.0,0,False,False,True,False,False,False,True,False,False,Low,0,Q1,2,0.2894,1.0,74.68
CUST00515,454300.0,194400.0,645.0,41,12.22,0,56.0,Salaried,4,4.8,5.3,2020,2,3,Monday,2.0,0,False,False,True,False,False,False,True,False,False,Medium,0,Q3,1,0.4279,6.83,12.22
CUST00516,1013500.0,504150.0,646.0,31,110.91,0,38.0,Salaried,1,4.8,5.3,2020,7,4,Saturday,1.0,1,False,False,True,False,True,False,False,False,False,Very High,0,Q2,1,0.4974,5.17,110.91
CUST00517,630000.0,288200.0,663.0,31,63.73,0,59.0,Salaried,1,5.1,5.8,2023,8,5,Saturday,2.0,1,False,False,False,True,False,False,False,True,False,Medium,0,Q2,1,0.4575,5.17,63.73
CUST00518,269500.0,121700.0,703.0,10,26.01,0,52.0,Salaried,2,4.8,5.3,2024,10,22,Tuesday,2.0,1,False,False,True,False,True,False,False,False,False,Low,1,Q1,2,0.4516,1.67,26.01
CUST00519,468900.0,20000.0,567.0,44,22.42,0,44.0,Salaried,1,5.4,6.1,2020,8,8,Saturday,2.0,0,False,True,False,False,False,False,True,False,False,Medium,0,Q3,1,0.0427,7.33,22.42
CUST00520,437700.0,305300.0,785.0,31,21.55,0,43.0,Salaried,2,5.9,7.2,2020,4,6,Monday,3.0,1,True,False,False,False,False,False,False,True,False,Medium,1,Q2,1,0.6975,5.17,21.55
CUST00521,288400.0,20000.0,670.0,75,26.1,0,52.0,Salaried,3,5.4,6.1,2019,8,17,Saturday,1.0,1,False,True,False,False,False,False,True,False,False,Low,0,Q4,0,0.0693,12.5,26.1
CUST00522,466400.0,58700.0,708.0,30,44.09,1,57.0,Salaried,5,5.4,6.1,2023,5,12,Friday,3.0,1,False,True,False,False,False,True,False,False,False,Medium,1,Q2,1,0.1259,5.0,44.09
CUST00523,429100.0,112200.0,600.0,38,17.73,0,32.0,Unemployed,2,5.1,5.8,2019,5,8,Wednesday,3.0,0,False,False,False,True,False,False,False,False,True,Medium,0,Q3,1,0.2615,6.33,17.73
CUST00524,415500.0,68600.0,753.0,39,29.34,0,33.0,Unemployed,0,5.1,5.8,2023,8,22,Tuesday,0.0,1,False,False,False,True,False,False,False,True,False,Medium,1,Q3,1,0.1651,6.5,29.34
CUST00525,407000.0,20000.0,629.0,9,8.73,0,43.0,Salaried,0,5.1,5.8,2021,10,31,Sunday,2.0,1,False,False,False,True,False,False,True,False,False,Medium,0,Q1,2,0.0491,1.5,8.73
CUST00526,948000.0,140600.0,672.0,39,49.9,0,45.0,Unemployed,1,4.8,5.3,2024,9,12,Thursday,3.0,0,False,False,True,False,False,True,False,False,False,Very High,0,Q3,1,0.1483,6.5,49.9
CUST00527,415100.0,105600.0,575.0,85,34.14,1,55.0,Self-Employed,1,4.8,5.3,2024,11,4,Monday,1.0,0,False,False,True,False,False,False,False,False,True,Medium,0,Q4,0,0.2544,14.17,34.14
CUST00528,500000.0,96800.0,570.0,33,8.25,0,61.0,Salaried,2,5.4,6.1,2025,1,7,Tuesday,2.0,1,False,True,False,False,False,True,False,False,False,Medium,0,Q2,1,0.1936,5.5,8.25
CUST00529,476200.0,330200.0,705.0,86,51.04,0,50.0,Salaried,0,5.4,6.1,2024,11,26,Tuesday,3.0,1,False,True,False,False,False,False,False,False,True,Medium,1,Q4,0,0.6934,14.33,51.04
CUST00530,389500.0,75300.0,615.0,6,7.76,1,37.0,Self-Employed,1,5.1,5.8,2025,4,20,Sunday,2.0,1,False,False,False,True,False,False,False,False,True,Medium,0,Q1,2,0.1933,1.0,7.76
CUST00531,506800.0,92500.0,582.0,11,47.3,0,40.0,Self-Employed,2,4.8,5.3,2020,10,19,Monday,1.0,1,False,False,True,False,False,False,False,True,False,Medium,0,Q2,2,0.1825,1.83,47.3
CUST00532,503500.0,210000.0,599.0,78,33.67,0,45.0,Salaried,1,5.1,5.8,2024,11,26,Tuesday,2.0,1,False,False,False,True,True,False,False,False,False,Medium,0,Q4,0,0.4171,13.0,33.67
CUST00533,506800.0,289300.0,706.0,81,39.95,0,42.0,Self-Employed,2,5.9,7.2,2022,8,11,Thursday,1.0,1,True,False,False,False,False,False,False,False,True,Medium,1,Q4,0,0.5708,13.5,39.95
CUST00534,332200.0,135400.0,600.0,83,22.68,0,33.0,Salaried,2,5.4,6.1,2025,3,2,Sunday,2.0,0,False,True,False,False,False,False,False,True,False,Low,0,Q4,0,0.4076,13.83,22.68
CUST00535,445600.0,149100.0,641.0,38,5.18,0,39.0,Self-Employed,1,4.8,5.3,2019,2,27,Wednesday,0.0,0,False,False,True,False,False,True,False,False,False,Medium,0,Q3,1,0.3346,6.33,5.18
CUST00536,688400.0,276100.0,651.0,82,22.67,0,56.0,Unemployed,4,5.9,7.2,2023,4,4,Tuesday,2.0,1,True,False,False,False,False,False,True,False,False,High,0,Q4,0,0.4011,13.67,22.67
CUST00537,450900.0,20000.0,497.0,85,11.66,0,32.0,Salaried,1,5.4,6.1,2024,1,31,Wednesday,2.0,0,False,True,False,False,False,False,False,True,False,Medium,0,Q4,0,0.0444,14.17,11.66
CUST00538,525900.0,20000.0,532.0,99,47.09,0,61.0,Self-Employed,3,5.1,5.8,2020,10,12,Monday,2.0,1,False,False,False,True,False,False,False,True,False,Medium,0,Q4,0,0.038,16.5,47.09
CUST00539,527100.0,32600.0,677.0,35,36.41,0,39.0,Salaried,3,4.8,5.3,2023,12,18,Monday,2.0,1,False,False,True,False,False,False,False,True,False,Medium,0,Q3,1,0.0618,5.83,36.41
CUST00540,590000.0,271400.0,591.0,40,16.63,0,32.0,Self-Employed,0,5.4,6.1,2023,3,17,Friday,2.0,1,False,True,False,False,False,False,False,True,False,Medium,0,Q3,1,0.46,6.67,16.63
CUST00541,628700.0,125300.0,735.0,99,18.11,0,29.0,Self-Employed,5,5.9,7.2,2023,8,30,Wednesday,2.0,2,True,False,False,False,False,True,False,False,False,Medium,1,Q4,0,0.1993,16.5,18.11
CUST00542,452100.0,27900.0,727.0,30,85.35,0,27.0,Salaried,3,5.1,5.8,2020,7,16,Thursday,1.0,1,False,False,False,True,False,False,False,True,False,Medium,1,Q2,1,0.0617,5.0,85.35
CUST00543,324500.0,116000.0,708.0,40,68.6,0,48.0,Self-Employed,1,5.4,6.1,2019,5,5,Sunday,2.0,1,False,True,False,False,True,False,False,False,False,Low,1,Q3,1,0.3575,6.67,68.6
CUST00544,282500.0,210900.0,796.0,37,33.68,0,44.0,Salaried,2,5.1,5.8,2020,1,23,Thursday,1.0,1,False,False,False,True,True,False,False,False,False,Low,1,Q3,1,0.7465,6.17,33.68
CUST00545,772900.0,305500.0,643.0,40,75.06,0,51.0,Self-Employed,1,5.4,6.1,2024,1,19,Friday,3.0,0,False,True,False,False,False,False,False,True,False,High,0,Q3,1,0.3953,6.67,75.06
CUST00546,691500.0,67000.0,702.0,40,23.92,0,39.0,Salaried,3,5.1,5.8,2022,1,28,Friday,0.0,1,False,False,False,True,False,False,True,False,False,High,1,Q3,1,0.0969,6.67,23.92
CUST00547,1152675.0,504150.0,603.0,5,57.11,0,36.0,Self-Employed,1,5.9,7.2,2019,11,27,Wednesday,2.0,1,True,False,False,False,False,False,True,False,False,Very High,0,Q1,2,0.4374,0.83,57.11
CUST00548,704400.0,226300.0,846.0,88,16.39,0,25.0,Salaried,1,4.8,5.3,2021,1,15,Friday,2.0,1,False,False,True,False,False,False,False,False,True,High,1,Q4,0,0.3213,14.67,16.39
CUST00549,454700.0,161600.0,809.0,34,18.48,0,55.0,Self-Employed,0,4.8,5.3,2022,6,6,Monday,2.0,1,False,False,True,False,False,False,False,True,False,Medium,1,Q2,1,0.3554,5.67,18.48
CUST00550,369100.0,45100.0,651.0,32,17.5,0,32.0,Salaried,0,5.1,5.8,2019,8,14,Wednesday,0.0,0,False,False,False,True,False,False,False,True,False,Low,0,Q2,1,0.1222,5.33,17.5
CUST00551,314500.0,134700.0,681.0,5,60.04,0,45.0,Self-Employed,1,4.8,5.3,2024,10,5,Saturday,2.0,0,False,False,True,False,False,False,False,False,True,Low,0,Q1,2,0.4283,0.83,60.04
CUST00552,299500.0,57000.0,759.0,6,20.39,0,41.0,Unemployed,1,5.9,7.2,2023,11,2,Thursday,2.0,1,True,False,False,False,False,False,False,False,True,Low,1,Q1,2,0.1903,1.0,20.39
CUST00553,843600.0,345400.0,638.0,8,77.37,0,56.0,Unemployed,1,5.4,6.1,2023,2,10,Friday,2.0,1,False,True,False,False,True,False,False,False,False,High,0,Q1,2,0.4094,1.33,77.37
CUST00554,391600.0,52700.0,597.0,37,23.44,0,43.0,Self-Employed,0,5.1,5.8,2024,11,23,Saturday,1.0,0,False,False,False,True,True,False,False,False,False,Medium,0,Q3,1,0.1346,6.17,23.44
CUST00555,786000.0,243100.0,720.0,3,38.35,0,36.0,Salaried,2,5.9,7.2,2019,3,11,Monday,2.0,1,True,False,False,False,False,False,False,True,False,High,1,Q1,2,0.3093,0.5,38.35
CUST00556,449500.0,78500.0,656.0,114,59.1,0,59.0,Salaried,3,5.1,5.8,2020,8,11,Tuesday,2.0,1,False,False,False,True,False,True,False,False,False,Medium,0,Q4,0,0.1746,19.0,59.1
CUST00557,360700.0,197600.0,665.0,7,7.29,0,62.0,Salaried,2,5.4,6.1,2020,7,8,Wednesday,2.0,2,False,True,False,False,False,False,False,True,False,Low,0,Q1,2,0.5478,1.17,7.29
CUST00558,298800.0,504150.0,674.2,11,21.5,0,59.0,Salaried,1,5.9,7.2,2021,6,16,Wednesday,2.0,0,True,False,False,False,False,False,False,True,False,Low,0,Q2,2,1.6872,1.83,21.5
CUST00559,375200.0,104900.0,513.0,7,58.69,1,34.0,Salaried,3,5.9,7.2,2020,1,6,Monday,2.0,1,True,False,False,False,True,False,False,False,False,Low,0,Q1,2,0.2796,1.17,58.69
CUST00560,925600.0,212400.0,669.0,9,19.6,1,51.0,Self-Employed,1,4.8,5.3,2019,9,1,Sunday,1.0,1,False,False,True,False,False,False,False,True,False,Very High,0,Q1,2,0.2295,1.5,19.6
CUST00561,300200.0,90800.0,722.0,38,11.67,1,25.0,Salaried,4,4.8,5.3,2024,2,3,Saturday,0.0,1,False,False,True,False,False,True,False,False,False,Low,1,Q3,1,0.3025,6.33,11.67
CUST00562,1152675.0,504150.0,632.0,93,12.29,0,55.0,Unemployed,1,5.4,6.1,2025,4,17,Thursday,1.0,1,False,True,False,False,False,False,False,False,True,Very High,0,Q4,0,0.4374,15.5,12.29
CUST00563,334900.0,20000.0,765.0,26,43.43,0,43.0,Self-Employed,2,5.9,7.2,2020,2,15,Saturday,1.0,1,True,False,False,False,False,False,False,True,False,Low,1,Q2,1,0.0597,4.33,43.43
CUST00564,685200.0,392000.0,594.0,9,73.32,0,49.0,Salaried,1,4.8,5.3,2025,6,20,Friday,2.0,1,False,False,True,False,False,False,False,False,True,High,0,Q1,2,0.5721,1.5,73.32
CUST00565,458000.0,231000.0,566.0,6,48.9,0,63.0,Salaried,3,5.4,6.1,2020,10,16,Friday,2.0,1,False,True,False,False,False,False,False,False,True,Medium,0,Q1,2,0.5044,1.0,48.9
CUST00566,1152675.0,504150.0,645.0,28,18.23,0,31.0,Salaried,0,5.9,7.2,2025,6,24,Tuesday,1.0,0,True,False,False,False,False,False,True,False,False,Very High,0,Q2,1,0.4374,4.67,18.23
CUST00567,275900.0,65200.0,643.0,87,65.21,0,38.0,Salaried,1,4.8,5.3,2019,10,1,Tuesday,3.0,0,False,False,True,False,False,False,False,True,False,Low,0,Q4,0,0.2363,14.5,65.21
CUST00568,467800.0,199300.0,712.0,7,21.3,0,32.0,Self-Employed,0,5.4,6.1,2025,11,24,Monday,0.0,1,False,True,False,False,False,True,False,False,False,Medium,1,Q1,2,0.426,1.17,21.3
CUST00569,290300.0,75100.0,588.0,33,17.13,0,29.0,Salaried,1,5.1,5.8,2019,6,1,Saturday,2.0,1,False,False,False,True,False,True,False,False,False,Low,0,Q2,1,0.2587,5.5,17.13
CUST00570,229400.0,66700.0,759.0,33,34.31,0,30.0,Salaried,2,5.1,5.8,2020,2,11,Tuesday,2.0,0,False,False,False,True,False,True,False,False,False,Low,1,Q2,1,0.2908,5.5,34.31
CUST00571,516000.0,36100.0,807.0,6,69.19,0,64.0,Self-Employed,2,4.8,5.3,2019,8,27,Tuesday,1.0,1,False,False,True,False,False,False,False,True,False,Medium,1,Q1,2,0.07,1.0,69.19
CUST00572,367300.0,74800.0,647.0,24,30.67,0,37.0,Self-Employed,3,5.4,6.1,2020,7,17,Friday,0.0,1,False,True,False,False,False,False,False,False,True,Low,0,Q2,1,0.2036,4.0,30.67
CUST00573,1043400.0,332600.0,750.0,6,35.69,0,58.0,Unemployed,3,5.9,7.2,2024,1,12,Friday,2.0,2,True,False,False,False,False,False,False,True,False,Very High,1,Q1,2,0.3188,1.0,35.69
CUST00574,766800.0,426100.0,565.0,33,13.25,0,27.0,Salaried,1,4.8,5.3,2025,1,1,Wednesday,1.0,1,False,False,True,False,True,False,False,False,False,High,0,Q2,1,0.5557,5.5,13.25
CUST00575,1049500.0,504150.0,736.0,2,13.07,1,33.0,Salaried,2,4.8,5.3,2024,1,4,Thursday,3.0,0,False,False,True,False,False,False,False,True,False,Very High,1,Q1,2,0.4804,0.33,13.07
CUST00576,359900.0,58100.0,734.0,33,5.37,0,60.0,Self-Employed,0,4.8,5.3,2019,11,20,Wednesday,2.0,2,False,False,True,False,False,False,True,False,False,Low,1,Q2,1,0.1614,5.5,5.37
CUST00577,519800.0,246400.0,719.0,8,13.02,0,62.0,Salaried,1,4.8,5.3,2020,11,12,Thursday,3.0,1,False,False,True,False,False,False,False,False,True,Medium,1,Q1,2,0.474,1.33,13.02
CUST00578,1152675.0,504150.0,649.0,99,13.52,0,29.0,Salaried,3,5.9,7.2,2024,3,13,Wednesday,1.0,1,True,False,False,False,False,False,False,True,False,Very High,0,Q4,0,0.4374,16.5,13.52
CUST00579,430700.0,20000.0,414.0,5,36.37,0,47.0,Salaried,3,4.8,5.3,2019,11,22,Friday,2.0,1,False,False,True,False,False,False,False,True,False,Medium,0,Q1,2,0.0464,0.83,36.37
CUST00580,511100.0,504150.0,599.0,86,50.79,0,22.0,Salaried,0,5.9,7.2,2019,11,18,Monday,2.0,0,True,False,False,False,False,False,True,False,False,Medium,0,Q4,0,0.9864,14.33,50.79
CUST00581,524000.0,240000.0,600.0,75,19.7,0,25.0,Salaried,2,5.1,5.8,2024,7,6,Saturday,2.0,0,False,False,False,True,True,False,False,False,False,Medium,0,Q4,0,0.458,12.5,19.7
CUST00582,654100.0,303400.0,572.0,105,6.44,0,49.0,Salaried,1,4.8,5.3,2023,6,30,Friday,1.0,0,False,False,True,False,False,False,True,False,False,High,0,Q4,0,0.4638,17.5,6.44
CUST00583,503800.0,262800.0,660.0,22,31.89,0,57.0,Salaried,1,5.9,7.2,2023,11,6,Monday,2.0,1,True,False,False,False,False,True,False,False,False,Medium,0,Q2,1,0.5216,3.67,31.89
CUST00584,144200.0,20000.0,616.0,35,73.99,0,58.0,Salaried,4,5.1,5.8,2025,5,30,Friday,2.0,0,False,False,False,True,False,False,False,True,False,Low,0,Q3,1,0.1387,5.83,73.99
CUST00585,548700.0,71800.0,584.0,37,42.77,0,39.0,Self-Employed,0,4.8,5.3,2022,12,3,Saturday,2.0,0,False,False,True,False,False,False,False,False,True,Medium,0,Q3,1,0.1309,6.17,42.77
CUST00586,607800.0,246800.0,565.0,7,15.0,0,28.0,Salaried,0,4.8,5.3,2022,4,5,Tuesday,1.0,0,False,False,True,False,False,False,False,False,True,Medium,0,Q1,2,0.4061,1.17,15.0
CUST00587,1152675.0,504150.0,593.0,31,58.83,0,21.0,Self-Employed,0,5.9,7.2,2019,11,4,Monday,3.0,0,True,False,False,False,False,True,False,False,False,Very High,0,Q2,1,0.4374,5.17,58.83
CUST00588,577200.0,122400.0,740.0,13,8.79,0,42.0,Salaried,1,5.9,7.2,2022,1,14,Friday,0.0,0,True,False,False,False,True,False,False,False,False,Medium,1,Q2,2,0.2121,2.17,8.79
CUST00589,461000.0,215300.0,597.0,91,14.25,0,37.0,Salaried,3,5.1,5.8,2024,9,27,Friday,2.0,0,False,False,False,True,False,True,False,False,False,Medium,0,Q4,0,0.467,15.17,14.25
CUST00590,803900.0,20000.0,609.0,5,76.12,0,27.0,Salaried,1,4.8,5.3,2019,7,17,Wednesday,3.0,1,False,False,True,False,False,True,False,False,False,High,0,Q1,2,0.0249,0.83,76.12
CUST00591,169300.0,170600.0,613.0,42,19.86,0,44.0,Salaried,2,5.1,5.8,2019,6,28,Friday,2.0,1,False,False,False,True,False,False,False,True,False,Low,0,Q3,1,1.0077,7.0,19.86
CUST00592,387800.0,76600.0,677.0,33,57.54,0,24.0,Salaried,2,5.4,6.1,2025,9,22,Monday,2.0,1,False,True,False,False,False,True,False,False,False,Medium,0,Q2,1,0.1975,5.5,57.54
CUST00593,346400.0,163200.0,686.0,36,26.71,0,56.0,Salaried,4,5.4,6.1,2020,7,18,Saturday,2.0,0,False,True,False,False,False,False,True,False,False,Low,0,Q3,1,0.4711,6.0,26.71
CUST00594,481400.0,65400.0,406.0,47,42.28,0,26.0,Self-Employed,1,5.9,7.2,2023,8,25,Friday,3.0,1,True,False,False,False,False,False,False,True,False,Medium,0,Q4,1,0.1359,7.83,42.28
CUST00595,181800.0,111700.0,732.0,9,16.06,0,51.0,Salaried,2,4.8,5.3,2022,12,8,Thursday,1.0,0,False,False,True,False,False,True,False,False,False,Low,1,Q1,2,0.6144,1.5,16.06
CUST00596,885400.0,148600.0,765.0,35,40.03,0,39.0,Salaried,2,5.4,6.1,2023,3,18,Saturday,2.0,2,False,True,False,False,True,False,False,False,False,High,1,Q3,1,0.1678,5.83,40.03
CUST00597,437000.0,242100.0,566.0,3,30.37,0,64.0,Self-Employed,2,4.8,5.3,2019,2,3,Sunday,2.0,0,False,False,True,False,False,False,True,False,False,Medium,0,Q1,2,0.554,0.5,30.37
CUST00598,564400.0,239600.0,572.0,94,17.23,0,59.0,Salaried,2,5.4,6.1,2022,8,30,Tuesday,2.0,1,False,True,False,False,False,False,True,False,False,Medium,0,Q4,0,0.4245,15.67,17.23
CUST00599,540600.0,218200.0,614.0,36,22.18,0,47.0,Salaried,2,5.4,6.1,2025,11,16,Sunday,1.0,1,False,True,False,False,False,False,False,False,True,Medium,0,Q3,1,0.4036,6.0,22.18
CUST00600,863000.0,89100.0,590.0,100,8.55,0,30.0,Salaried,1,5.1,5.8,2025,9,9,Tuesday,2.0,1,False,False,False,True,False,False,False,True,False,High,0,Q4,0,0.1032,16.67,8.55
